text,brand,sentiment,ecosystem
Apple Store is buzzing: {link} - RT @mention Speaking of #sxsw: how about that #apple store on 6th and congress? Would...,Apple,Positive,Apple
&quot;There is no other explanation for Apple's continued survival than the existence of God&quot; #GuyKawasaki #sxsw,Apple,Negative,Apple
apple store line at #sxsw {link},Apple,Neutral,Apple
"Apple store peeps come running, high-fiving all in line. Open any sec? Enuf for all us chumps? #SXSW #ipad2 {link}",Apple,Positive,Apple
iPad 2s are popping up everywhere here at #SXSW. Are there a glut of iPads on sale on Craigslist now?,Apple,Neutral,Apple
#papasangre producers new audio experience iPhone awesomeness #nightjar looks (or rather sounds) amazing. #sxsw,iPhone,Positive,Apple
Yes we were RT @mention Apple store downtown Austin open til Midnight. #sxsw,Apple,Neutral,Apple
"W/ the core week of data still to come, @mention searches for #SXSW are up +23% vs. '10. (Source: Trends) #measure   {link}",Unknown,Neutral,Unknown
Can I share what a great time I has tonight at the @mention privacy it's 1986 party.   Great job Brian R.  #sxsw,Unknown,Neutral,Unknown
"Papa Sangre, an immersive audio game for IPhone, is free today. Highly recommended. #PapaSangre #SxSW",iPad or iPhone App,Positive,Apple
"@mention re:new features of google maps,ex:ability to see inside amazing museums and be able to zoom to the brushstroke #SXSW #LoveHer",Other Google product or service,Positive,Google
"I was there. It was nuts. RT @mention iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. #austin #apple #sxsw #winning",iPad,Positive,Apple
Whoa! There's a dude in front of me using Google Wave! #sxsw #xplat,Google,Positive,Google
&quot;There's a reason why Google isn't in social -- they are too technical.&quot; #sxsw #comments,Google,Negative,Google
Epic. There's just one guy waiting in line for the iPad 2 in Austin at SXSW. {link} #sxsw #ipad #ipad2,Apple,Neutral,Apple
"aight, here's my wed + thurs list of #sxsw possibilities: {link} i hope to see all my twitter buds out + about atx this week!",Unknown,Neutral,Unknown
"Enough already .... ÛÏ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ",Google,Negative,Google
people already lining up on the #sxsw #apple store at 6th and Congress. Festival promises to be much more attracting than that!,Apple,Positive,Apple
#sxflip breaking(?) iPhone version of Flipboard is ther next product #sxsw yay!,iPad or iPhone App,Positive,Apple
@mention really disappointed with the iPad app - lots of error messages have to switch to tweet deck for the rest of #sxsw,iPad or iPhone App,Negative,Apple
@mention Reason 19: Keep Parakeets employed! {link} Keep track of where the ladies are at #SXSW {link},Unknown,Neutral,Unknown
"For some reason Cisco networking gear at #SXSW doesn't like working with iPhones, known issue so why use Cisco for mostly iPhone crowed?",Apple,Neutral,Apple
"Another great panel at 5 pm at the Hilton - Austin's own @mention Nik Daftary:  Left Brain Search = Google, Right Brain Search = X #sxsw",Google,Neutral,Google
Another great review of Super Kaiju Hero Force: &quot;The jokes are a little childish but who am I to judge since I'm 13.&quot; LOL! #iphone #sxsw,Apple,Neutral,Apple
Another great spreadsheet of all the #SXSW parties - {link},Unknown,Neutral,Unknown
Pick Up Great Unlockable Deals by Checking Into Places on Google Latitude [Apps] {link} #GoogleBlog #SXSW #VIP,Other Google product or service,Positive,Google
Just met Rebecca Moore fr google @mention - amazing #womenintech come see her room6ab Austin conf ctr #sxswi #sxsw,Google,Neutral,Google
#sxsw=appreciation for Twitter. My account has never seen such action (from me). iPhone battery now dead. Found an outlet. #backinbusiness,Apple,Neutral,Apple
@mention recounts the batshit insanity doubling as &quot;creativity&quot; that ensures they &quot;don't suck&quot;. Google 'michaels room groupon' #sxsw,Google,Neutral,Google
"just ordered my ipad 2 and am excited to be at #SXSW, but it all seems silly with what's happening in japan right now.",iPad,Positive,Apple
Score a free imo tshirt outside the SXSW Apple store today at 2:15 PM &amp; check out imo's app for the iPad 2  {link}  #sxsw #ipad2,Apple,Neutral,Apple
Score a free imo tshirt outside the SXSW Apple store today at 2:15 PM &amp; check out imo's app for the iPad 2  {link} #sxsw #ipad2,iPad or iPhone App,Positive,Apple
Lots o' free music from #SXSW bands: {link} and {link},Unknown,Neutral,Unknown
Google street car at #SXSW.   @mention Brush Square Park {link},Google,Neutral,Google
Google Street View car on 6th and Brazos. Timing is everything.  #SXSW,Google,Neutral,Google
Farmers prefer Balckberries over iPhones and Andriod devices. More durable? Anti-Apple feelings?  #mobilefarm #sxsw,iPhone,Negative,Apple
#iPad therefore I am.  What is the line like at the #Apple Store near #SXSW in Austin?  send pics!,iPad,Positive,Apple
#Google Preparing To Launch #SocialMedia ÛÏCirclesÛ at #sxsw ÛÓ Or Maybe Not {link} via @mention,Google,Neutral,Google
@mention reporting the #SXSW Apple Store for TWIT. #Sonoma  {link},Apple,Neutral,Apple
Horrible repressed memories of the Apple spinning beach ball coming back at the #progressbar talk. #sxsw,Apple,Negative,Apple
Google fires a shot at Foursquare with check-in rewards and titles {link} #Android #EastSidePies #GoogleMaps #SXSW #ToyJoyBuy,Google,Neutral,Google
Google fires a shot at Foursquare with check-in rewards and titles {link} #sxsw,Google,Neutral,Google
Awesome presentation on digital magazines {link} #touchingstories #SXSW #gsdm,Unknown,Neutral,Unknown
@mention Respectfully disagree about the iphone. Battery life is a problem and it isn't as ubiquitous as it seems. #project314 #sxsw,iPhone,Negative,Apple
"Very Interesting --&gt;&gt; RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Google,Neutral,Google
"Most interesting question at #SXSW so far, at Google talk: &quot;What happens to us if we lose this ability to discover and need to discover?&quot;",Google,Neutral,Google
Very interesting. RT @mention Apple to Open Pop-Up Shop at SXSW {link} #sxsw #sxswi #popupshop #apple,Apple,Positive,Apple
"adaptive retail -- apple to open pop-up shop at #sxsw. skillfully done, cupertino: {link}",Apple,Positive,Apple
"while charging my iPhone battery, I've downloaded a .#hipstamatic pack #sxsw edition.  {link}",Apple,Neutral,Apple
"#sxsw   Tried 2 days with iPAD, w/o MacBook Pro.  the experiment is over. I heart a real keyboard.",iPad,Negative,Apple
For any friends coming to Austin for SXSW: {link} #Austin #sxsw,Unknown,Neutral,Unknown
Google (tries again) to launch a new social network called Circles: {link} #sxsw,Google,Neutral,Google
Google (tries again) to launch a new social network called Circles: {link} #sxsw @mention #310409H2011,Google,Negative,Google
Google (tries again) to launch a new social network called Circles: {link} #sxsw RT @mention @mention,Google,Neutral,Google
"The #CNNGrill is celebrating #piday with pecan, apple and strawberry rhubarb pies. Let the circumferences begin! #SXSW #SXSWI",Apple,Neutral,Apple
"&quot;Gearing up to make a splash, @mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW&quot; (@mention {link}",Unknown,Neutral,Unknown
#Google Crisis Response has a site up w/ good info on Japanese earthquake/tsunami: {link} #SXSW #SXSWi,Google,Positive,Google
#SXSW: Marissa Mayer keynote- 40% Of Google Maps Usage Is Mobile (And There Are 150 Million Mobile Users),Apple,Neutral,Apple
"#SXSW: Marissa Mayer's favorite non-Google product: her Swiss watch, bought as intern 12 years ago. Brings that simplicity to Goog.",Google,Neutral,Google
During Marissa Mayer's presentation at #SXSW they did  a demo of Google maps version 5.2 on mobile and it was pretty impressive.,Other Google product or service,Positive,Google
Google Marissa Mayer: mobile phone as a cursor of physical location - new version of map fast and more real life like   #sxsw,Google,Neutral,Google
Even security guards in Austin enjoy iPad time. #SXSW (cc @mention {link},iPad,Positive,Apple
"&quot;Clarity trumps density, tap quality trumps tap quantityÛ_&quot; recap of @mention iPad #sxsw talk {link}",Apple,Neutral,Apple
"Our cab driver is well prepared for #sxsw - he's got a laptop, a Blackberry and iPhone by his dashboard.",Apple,Neutral,Apple
Go to emarketer &amp; some Google PDF snooping for marketing stats. #SXSW #elevate,Google,Neutral,Google
"Hiring marketers, designers, creatives, social media pros... Come see #Aquent booth 1415 #SXSW trade show. You might win iPad 2",Apple,Neutral,Apple
Social marketing experts at #SXSW: Everyone has to face facts &amp; admit that Apple again showed everyone how marketing is done. #CNET,Apple,Positive,Apple
Need a Workspace?  Book it from your #iPhone {link} @mention #app #SXSW #virtualoffice,Apple,Positive,Apple
Thanks girl! RT @mention Congrats to @mention on winning the last @mention #iPad case for her boyfriend aw :) #SXSW #cbatsxsw,Other Apple product or service,Positive,Apple
Catch Charles Chen @mention SXSW &amp; ask him for a demo of ChromeOS &amp; Android access. Hint: He's wearing a Google Braille shirt. #sxsw,Google,Neutral,Google
"On the Early #nerdbird to #SXSW - get @mention iPhone app. Share photos of airport people. Like people of Wal-Mart, but at airports!",iPad or iPhone App,Positive,Apple
False alarm but could Google be blushing? RT @mention Google to Launch Major New Social Network Called Circles {link} #sxsw,Google,Neutral,Google
False Alarm: Google Circles Not Coming NowÛÒand Probably Not Ever {link} more {link} #SXSW #SXSWi,Google,Neutral,Google
False Alarm: Google Circles Not Coming NowÛÒand Probably Not Ever? - {link} #Google #Circles #Social #SXSW,Google,Negative,Google
"False Alarm: Google Circles Not Coming Now, And Probably Not Ever {link} - so much for reports that it would unveil at #sxsw",Google,Neutral,Google
"False Alarm: Google Circles Not Coming Now, And Probably Not Ever #sxsw {link}",Google,Neutral,Google
"No. Confirmed RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Google,Neutral,Google
Just informed you have to take your iPad out when you have a &quot;cluttered bag.&quot; Apparently X-Ray technology can't see through books. WTF #sxsw,Apple,Neutral,Apple
"97% of farmers own mobile phone, 43% of those own a smartphone. Marketshare - BB - 33% 18%  Android, 10% iPhone. #mobilefarm #sxsw",Apple,Neutral,Apple
I'm concerned about #Adobe; #Mint migrating #Flex to #HTML5 for #iOS and #Android mobile apps. #sxsw,Apple,Neutral,Apple
iPad 2 turned into giant camera looks plain stupid #sxsw,iPad,Negative,Apple
Cool Internet art: Google will eat itself. Google ads revenue used  to buy google stock. #sxsw,Google,Positive,Google
#SXSW learning how Google is about to get all &quot;Contextual&quot; with our &quot;Discovery&quot;... (@mention Austin Convention Center) {link},Google,Neutral,Google
Great Intro to #saveustechies #sxsw: VIDEO: the Surui Carbon Project from Google Earth Engine {link},Other Google product or service,Positive,Google
"#SxSW approaching &amp; so are our soft launch plans.#Android demo running,flyers printed and T-shirts packed for #Austin.",Google,Neutral,Google
"&quot;Android users are not iPhone users. (They use the Options menu, and Contextual menu)&quot; ~@mention #sxsw",Apple,Neutral,Apple
#sxsw Android users: we're proud of you.,Android,Positive,Google
"Hearing from ex-Apple, ex-Pentagram industrial designer. Really cool perspective. #sxsw #gsdm",Apple,Neutral,Apple
Hot Pot from Google for mobile maps is a 'very' interesting new app. #sxsw #sxswi,Other Google product or service,Positive,Google
Learned from sponsored #sxsw software: 1) Austin = nice walking city; 2) Mapquest = piece of shit mapping software. (go Google Maps!) #fb,Other Google product or service,Positive,Google
"Special promo for #sxsw attendees! {link} Meetchu, quick-contact capture LYKWXHPYTERH TT66H9TJN4YE RT6N79XP37FF TYP63MMAM7W3",Unknown,Neutral,Unknown
#SXSW impromptu Apple store line is about 2 blocks long!  {link},Apple,Positive,Apple
"Out of a room of 50+ people, only 1 other person than I makes accessible apps... And he works for Google Android #SXSW #donline",Google,Neutral,Google
"miami horror, tacos and bloody marys. i'm there. https://sites.google.com/site/frontgatesxsw11/ #sxsw",Google,Neutral,Google
"Find me around #sxsw today, grab a @mention slap bracelet and ask me how you can win an iPad 2 from @mention",Apple,Neutral,Apple
driving around austin on google street view scoping out locations. from my desk. #sxsw,Other Google product or service,Positive,Google
Rumours around Google Circles have been proven to be untrue. There was no announcement at #SXSW in Austin Texas. There must be something!,Google,Positive,Google
Playing around with the @mention #iPhone #app.  It's awesome.  Will be using it a lot at #SXSW,iPad or iPhone App,Positive,Apple
Why is #GroupMe not available in Canada for iPhone users? #SXSW - Would love to check it out.,iPad or iPhone App,Negative,Apple
@mention Route around traffic is saving Google Maps users 2 years everyday #sxsw,Other Google product or service,Positive,Google
Google's route around traffic function saves users 2 years EVERY DAY. Good for future? ÛÓ Marissa Mayer at #sxsw,Google,Positive,Google
"#ACLU Approved? WT? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Google,Neutral,Google
Android growing super fast. At Lustre Pearl - Team Android party for @mention @mention @mention just walked in. #androidsxsw #sxsw,Android,Positive,Google
Happily drowning in a sea of apple macs and monster energy drink #SXSW,Other Apple product or service,Positive,Apple
